date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:26:32	10028/10028	---MC-	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2019:32:00%20GMT	https://ammaripa.com/ShowBlog?id=16	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/ShowBlog2728.html	(from https://ammaripa.com/blog)
22:26:33	182018/182018	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202020%2016:41:52%20GMT	https://ammaripa.com/images/%d8%a8%d8%b1%d8%a7%d9%85%d8%ac%20%d8%a7%d9%84%d8%ac%d9%84%d8%a8%d8%b1%d9%8a%d9%83.JPG	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/images/%d8%a8%d8%b1%d8%a7%d9%85%d8%ac%20%d8%a7%d9%84%d8%ac%d9%84%d8%a8%d8%b1%d9%8a%d9%83.jpg	(from https://ammaripa.com/blog)
22:26:33	12980/12980	---MC-	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2019:32:00%20GMT	https://ammaripa.com/ShowBlog?id=7	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/ShowBlog8803.html	(from https://ammaripa.com/blog)
22:26:33	49051/49051	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20May%202020%2023:31:39%20GMT	https://ammaripa.com/images/snapbreak.JPEG	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/images/snapbreak.jpg	(from https://ammaripa.com/blog)
22:26:33	12368/12368	---MC-	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2019:32:01%20GMT	https://ammaripa.com/ShowBlog?id=15	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/ShowBlog7429.html	(from https://ammaripa.com/blog)
22:26:34	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=9974	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style3690.css	(from https://ammaripa.com/user)
22:26:34	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=1267	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style220f3.css	(from https://ammaripa.com/user)
22:26:34	8280/8280	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202020%2020:12:37%20GMT	https://ammaripa.com/images/logo-so85__.png	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/images/logo-so85__.png	(from https://ammaripa.com/user)
22:26:34	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=5848	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/stylee70b.css	(from https://ammaripa.com/download?id=28)
22:26:35	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=2375	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style26420.css	(from https://ammaripa.com/download?id=28)
22:26:35	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Nov%202022%2019:32:03%20GMT	https://ammaripa.com/Error	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/Error	(from https://ammaripa.com/download?id=28)
22:26:35	331/331	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Jun%202020%2007:53:02%20GMT	https://ammaripa.com/style.js	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/style.js	(from https://ammaripa.com/download?id=28)
22:26:36	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=3666	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style9dd0.css	(from https://ammaripa.com/download?id=118)
22:26:36	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=696	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style24fc0.css	(from https://ammaripa.com/download?id=118)
22:26:36	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=6762	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style5a8b.css	(from https://ammaripa.com/download?id=117)
22:26:37	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=2820	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style2a3f1.css	(from https://ammaripa.com/download?id=117)
22:26:37	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=4888	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/styled339.css	(from https://ammaripa.com/download?id=115)
22:26:37	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=1945	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style21e77.css	(from https://ammaripa.com/download?id=115)
22:26:38	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=9272	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style997c.css	(from https://ammaripa.com/download?id=105)
22:26:38	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=3198	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style24d12.css	(from https://ammaripa.com/download?id=105)
22:26:38	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=5527	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/stylebc72.css	(from https://ammaripa.com/download?id=30)
22:26:39	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=6170	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style2d75a.css	(from https://ammaripa.com/download?id=30)
22:26:39	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=6124	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/stylec8fa.css	(from https://ammaripa.com/download?id=31)
22:26:39	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=7979	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style25491.css	(from https://ammaripa.com/download?id=31)
22:26:40	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=9736	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/stylece88.css	(from https://ammaripa.com/download?id=51)
22:26:40	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=6917	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style22b6f.css	(from https://ammaripa.com/download?id=51)
22:26:40	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=1584	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/styleeab7.css	(from https://ammaripa.com/download?id=58)
22:26:41	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=5127	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style26132.css	(from https://ammaripa.com/download?id=58)
22:26:41	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=9866	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style2977.css	(from https://ammaripa.com/download?id=69)
22:26:41	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=9127	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style28b88.css	(from https://ammaripa.com/download?id=69)
22:26:42	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=190	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style711a.css	(from https://ammaripa.com/download?id=34)
22:26:42	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=7227	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style2f6db.css	(from https://ammaripa.com/download?id=34)
22:26:42	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=5968	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style6601.css	(from https://ammaripa.com/download?id=35)
22:26:43	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=2832	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style24970.css	(from https://ammaripa.com/download?id=35)
22:26:43	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=2331	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/stylebece.css	(from https://ammaripa.com/download?id=36)
22:26:43	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=9626	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style29b1b.css	(from https://ammaripa.com/download?id=36)
22:26:44	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=5710	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style1a7c.css	(from https://ammaripa.com/download?id=56)
22:26:44	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=8948	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style2d80d.css	(from https://ammaripa.com/download?id=56)
22:26:44	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=4090	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/styleca62.css	(from https://ammaripa.com/download?id=37)
22:26:45	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=9630	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style27101.css	(from https://ammaripa.com/download?id=37)
22:26:45	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=207	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/stylea46b.css	(from https://ammaripa.com/download?id=68)
22:26:45	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=2304	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style289de.css	(from https://ammaripa.com/download?id=68)
22:26:46	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=7300	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style4c8a.css	(from https://ammaripa.com/download?id=38)
22:26:46	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=9618	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style2b94f.css	(from https://ammaripa.com/download?id=38)
22:26:46	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=8713	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/stylec21b.css	(from https://ammaripa.com/download?id=110)
22:26:47	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=6924	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style2e2d0.css	(from https://ammaripa.com/download?id=110)
22:26:47	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=2233	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/stylef637.css	(from https://ammaripa.com/download?id=108)
22:26:47	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=1803	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style24b7a.css	(from https://ammaripa.com/download?id=108)
22:26:48	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=5983	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style68a9.css	(from https://ammaripa.com/download?id=66)
22:26:48	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=9911	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style2eb0e.css	(from https://ammaripa.com/download?id=66)
22:26:48	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=7473	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/stylecd64.css	(from https://ammaripa.com/download?id=57)
22:26:49	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=9294	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style2e734.css	(from https://ammaripa.com/download?id=57)
22:26:49	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=1068	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style5baf.css	(from https://ammaripa.com/download?id=107)
22:26:50	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=9650	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style2b8fe.css	(from https://ammaripa.com/download?id=107)
22:26:50	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=5946	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style6def.css	(from https://ammaripa.com/download?id=67)
22:26:50	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=5219	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style25080.css	(from https://ammaripa.com/download?id=67)
22:26:51	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=1815	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style6561.css	(from https://ammaripa.com/download?id=109)
22:26:51	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=3696	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style264b8.css	(from https://ammaripa.com/download?id=109)
22:26:51	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=1585	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style80f5.css	(from https://ammaripa.com/download?id=86)
22:26:52	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=5294	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style2e03d.css	(from https://ammaripa.com/download?id=86)
22:26:52	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=6774	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style08ae.css	(from https://ammaripa.com/download?id=54)
22:26:52	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=2604	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style210f6.css	(from https://ammaripa.com/download?id=54)
22:26:52	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=2766	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style6a99.css	(from https://ammaripa.com/download?id=44)
22:26:53	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=5300	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style2f1ed.css	(from https://ammaripa.com/download?id=44)
22:26:53	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=2470	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style4e03.css	(from https://ammaripa.com/download?id=41)
22:26:53	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=7279	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style2b536.css	(from https://ammaripa.com/download?id=41)
22:26:54	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=5531	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style4cf9.css	(from https://ammaripa.com/download?id=55)
22:26:54	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=8822	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style29841.css	(from https://ammaripa.com/download?id=55)
22:26:55	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2019:32:22%20GMT	http://ammaripa.com/repo/CydiaIcon.png	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/CydiaIcon.a3.delayed	(from https://ammaripa.com/repo/)
22:26:56	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2019:32:22%20GMT	http://ammaripa.com/repo/favicon.ico	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/favicon.ico	(from https://ammaripa.com/repo/)
22:26:56	39254/39254	---M--	200	added ('OK')	image/png	date:Wed,%2005%20May%202021%2003:50:23%20GMT	https://ammaripa.com/repo/CydiaIcon.png	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/CydiaIcon.png	(from https://ammaripa.com/repo/)
22:26:58	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2019:32:24%20GMT	http://ammaripa.com/repo/css/menes.min.css	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/css/menes.min.css	(from https://ammaripa.com/repo/)
22:26:58	24017/24017	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jan%202018%2022:10:56%20GMT	https://ammaripa.com/repo/css/menes.min.css	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/css/menes.min.css	(from https://ammaripa.com/repo/)
22:26:59	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2019:32:25%20GMT	http://ammaripa.com/repo/css/scroll.min.css	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/css/scroll.min.css	(from https://ammaripa.com/repo/)
22:26:59	779691/779691	---M--	200	added ('OK')	image/x-icon	date:Fri,%2023%20Apr%202021%2005:03:52%20GMT	https://ammaripa.com/repo/favicon.ico	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/favicon.ico	(from https://ammaripa.com/repo/)
22:26:59	938/938	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jan%202018%2022:10:56%20GMT	https://ammaripa.com/repo/css/scroll.min.css	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/css/scroll.min.css	(from https://ammaripa.com/repo/)
22:27:01	249/249	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2019:32:27%20GMT	http://ammaripa.com/repo/js/fastclick.js	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/js/fastclick.js	(from https://ammaripa.com/repo/)
22:27:01	22721/22721	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Jan%202018%2022:10:56%20GMT	https://ammaripa.com/repo/js/fastclick.js	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/js/fastclick.js	(from https://ammaripa.com/repo/)
22:27:01	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2019:32:29%20GMT	http://ammaripa.com/repo/js/menes.js	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/js/menes.js	(from https://ammaripa.com/repo/)
22:27:01	15384/15384	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Jan%202018%2022:10:56%20GMT	https://ammaripa.com/repo/js/menes.js	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/js/menes.js	(from https://ammaripa.com/repo/)
22:27:02	246/246	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2019:32:29%20GMT	http://ammaripa.com/repo/js/cytyle.js	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/js/cytyle.js	(from https://ammaripa.com/repo/)
22:27:02	7333/7333	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Jan%202018%2022:10:56%20GMT	https://ammaripa.com/repo/js/cytyle.js	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/js/cytyle.js	(from https://ammaripa.com/repo/)
22:27:05	95966/95966	---M-Z	200	added ('OK')	application/javascript	etag:%22FrM-47QrmI7vnU1iSVtuVOI91kL9%22	http://cdn.bootcss.com/jquery/1.11.2/jquery.min.js	C:/Users/ABO%20OMAR/Desktop/ipa/cdn.bootcss.com/jquery/1.11.2/jquery.min.js_;%20filename_=utf-8''jquery.min.js	(from https://ammaripa.com/repo/)
22:27:05	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2019:32:32%20GMT	http://ammaripa.com/repo/icon/default/cydia.png	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/icon/default/cydia.png	(from https://ammaripa.com/repo/)
22:27:05	9846/9846	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Jan%202018%2022:10:56%20GMT	https://ammaripa.com/repo/icon/default/cydia.png	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/icon/default/cydia.png	(from https://ammaripa.com/repo/)
22:27:05	5990/5990	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Apr%202021%2005:07:46%20GMT	https://ammaripa.com/repo/sileo.png	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/sileo.png	(from https://ammaripa.com/repo/)
22:27:06	4306/4306	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Apr%202021%2005:07:47%20GMT	https://ammaripa.com/repo/zebra.png	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/zebra.png	(from https://ammaripa.com/repo/)
22:27:06	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2019:32:33%20GMT	http://ammaripa.com/repo/icon/default/email.png	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/icon/default/email.png	(from https://ammaripa.com/repo/)
22:27:06	23381/23381	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Jan%202018%2022:10:56%20GMT	https://ammaripa.com/repo/icon/default/email.png	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/icon/default/email.png	(from https://ammaripa.com/repo/)
22:27:06	30581/30581	---MC-	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2019:32:34%20GMT	https://ammaripa.com/	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/index-2.html	(from https://ammaripa.com/repo/)
22:27:07	30639/30639	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Nov%202022%2001:05:42%20GMT	https://cdn3.iconfinder.com/data/icons/social-media-2034/500/telegram-512.png	C:/Users/ABO%20OMAR/Desktop/ipa/cdn3.iconfinder.com/data/icons/social-media-2034/500/933279.png	(from https://ammaripa.com/repo/)
22:27:07	40293/40293	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Nov%202022%2001:05:42%20GMT	https://cdn2.iconfinder.com/data/icons/zeshio-s-social-media/200/Social_Media_Icons-10-512.png	C:/Users/ABO%20OMAR/Desktop/ipa/cdn2.iconfinder.com/data/icons/zeshio-s-social-media/200/1987588.png	(from https://ammaripa.com/repo/)
22:27:07	34429/34429	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Oct%202022%2015:50:45%20GMT	https://cdn0.iconfinder.com/data/icons/social-media-circle-6/1024/instagram-512.png	C:/Users/ABO%20OMAR/Desktop/ipa/cdn0.iconfinder.com/data/icons/social-media-circle-6/1024/2596421.png	(from https://ammaripa.com/repo/)
22:27:09	243/243	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2019:32:35%20GMT	http://ammaripa.com/repo/section/1	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/section/1	(from https://ammaripa.com/repo/)
22:27:09	29731/29731	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Nov%202022%2001:05:42%20GMT	https://cdn3.iconfinder.com/data/icons/social-media-2034/500/twitter-512.png	C:/Users/ABO%20OMAR/Desktop/ipa/cdn3.iconfinder.com/data/icons/social-media-2034/500/933276.png	(from https://ammaripa.com/repo/)
